# created 10/08/25
# Serial hybrid powertrain mapping using power_transmission_computation
# generated by PowertrainMapper with component_matices using PowertrainMapper
# NOTE: this powertrain is for example/testing purposes only

Mach_Number, Altitude (ft), Supplied_Power_Ratio (-), Shaft_Power_Ratio (-),   Throttle, Gross_Thrust (lbf), Ram_Drag (lbf), Fuel_Flow (lb/h), NOx_Rate (lb/h), Electric_Power (kW)
      0.3,     30000.0,                0.750000,           1.000000,     50.0,          6159.3,         126.0,         507.2,      7.6081,        2750.000
      0.3,     30000.0,                1.000000,           1.000000,     21.0,           693.7,         126.0,           0.0,      0.0000,         385.000
      0.3,     30000.0,                1.000000,           1.000000,     22.0,           726.8,         126.0,           0.0,      0.0000,         403.333
      0.3,     30000.0,                1.000000,           1.000000,     24.0,           792.8,         126.0,           0.0,      0.0000,         440.000
      0.3,     30000.0,                1.000000,           1.000000,     26.0,           858.9,         126.0,           0.0,      0.0000,         476.667
      0.3,     30000.0,                1.000000,           1.000000,     30.0,           991.0,         126.0,           0.0,      0.0000,         550.000
      0.3,     30000.0,                1.000000,           1.000000,     34.0,          1123.2,         126.0,           0.0,      0.0000,         623.333
      0.3,     30000.0,                1.000000,           1.000000,     38.0,          1255.3,         126.0,           0.0,      0.0000,         696.667
      0.3,     30000.0,                1.000000,           1.000000,     42.0,          1387.5,         126.0,           0.0,      0.0000,         770.000
      0.3,     30000.0,                1.000000,           1.000000,     46.0,          1519.6,         126.0,           0.0,      0.0000,         843.333
      0.3,     30000.0,                1.000000,           1.000000,     48.0,          1585.7,         126.0,           0.0,      0.0000,         880.000
      0.3,     30000.0,                1.000000,           1.000000,     50.0,          1651.7,         126.0,           0.0,      0.0000,         916.667
      0.3,     37000.0,                0.000000,           1.000000,     21.0,           519.6,         113.4,         213.0,      3.1954,          -0.000
      0.3,     37000.0,                0.000000,           1.000000,     22.0,           544.4,         113.4,         223.2,      3.3476,          -0.000
      0.3,     37000.0,                0.000000,           1.000000,     24.0,           593.9,         113.4,         243.5,      3.6519,          -0.000
      0.3,     37000.0,                0.000000,           1.000000,     26.0,           643.3,         113.4,         263.7,      3.9562,          -0.000
      0.3,     37000.0,                0.000000,           1.000000,     30.0,           742.3,         113.4,         304.3,      4.5649,          -0.000
      0.3,     37000.0,                0.000000,           1.000000,     34.0,           841.3,         113.4,         344.9,      5.1735,          -0.000
      0.3,     37000.0,                0.000000,           1.000000,     38.0,           940.3,         113.4,         385.5,      5.7822,          -0.000
      0.3,     37000.0,                0.000000,           1.000000,     42.0,          1039.2,         113.4,         426.1,      6.3908,          -0.000
      0.3,     37000.0,                0.000000,           1.000000,     46.0,          1138.2,         113.4,         466.6,      6.9995,          -0.000
      0.3,     37000.0,                0.000000,           1.000000,     48.0,          1187.7,         113.4,         486.9,      7.3038,          -0.000
      0.3,     37000.0,                0.000000,           1.000000,     50.0,          1237.2,         113.4,         507.2,      7.6081,          -0.000
      0.3,     37000.0,                0.250000,           1.000000,     21.0,           757.2,         113.4,         213.0,      3.1954,         128.333
      0.3,     37000.0,                0.250000,           1.000000,     22.0,           793.3,         113.4,         223.2,      3.3476,         134.444
      0.3,     37000.0,                0.250000,           1.000000,     24.0,           865.4,         113.4,         243.5,      3.6519,         146.667
      0.3,     37000.0,                0.250000,           1.000000,     26.0,           937.5,         113.4,         263.7,      3.9562,         158.889
      0.3,     37000.0,                0.250000,           1.000000,     30.0,          1081.7,         113.4,         304.3,      4.5649,         183.333
      0.3,     37000.0,                0.250000,           1.000000,     34.0,          1226.0,         113.4,         344.9,      5.1735,         207.778
      0.3,     37000.0,                0.250000,           1.000000,     38.0,          1370.2,         113.4,         385.5,      5.7822,         232.222
      0.3,     37000.0,                0.250000,           1.000000,     42.0,          1514.4,         113.4,         426.1,      6.3908,         256.667
      0.3,     37000.0,                0.250000,           1.000000,     46.0,          1658.7,         113.4,         466.6,      6.9995,         281.111
      0.3,     37000.0,                0.250000,           1.000000,     48.0,          1730.8,         113.4,         486.9,      7.3038,         293.333
      0.3,     37000.0,                0.250000,           1.000000,     50.0,          1802.9,         113.4,         507.2,      7.6081,         305.556
      0.3,     37000.0,                0.500000,           1.000000,     21.0,          1232.4,         113.4,         213.0,      3.1954,         385.000
      0.3,     37000.0,                0.500000,           1.000000,     22.0,          1291.1,         113.4,         223.2,      3.3476,         403.333
      0.3,     37000.0,                0.500000,           1.000000,     24.0,          1408.5,         113.4,         243.5,      3.6519,         440.000
      0.3,     37000.0,                0.500000,           1.000000,     26.0,          1525.8,         113.4,         263.7,      3.9562,         476.667
      0.3,     37000.0,                0.500000,           1.000000,     30.0,          1760.6,         113.4,         304.3,      4.5649,         550.000
      0.3,     37000.0,                0.500000,           1.000000,     34.0,          1995.3,         113.4,         344.9,      5.1735,         623.333
