# created 10/08/25
# Serial hybrid powertrain mapping using power_transmission_computation
# generated by PowertrainMapper with component_matices using PowertrainMapper
# NOTE: this powertrain is for example/testing purposes only

Mach_Number, Altitude (ft), Supplied_Power_Ratio (-), Shaft_Power_Ratio (-),   Throttle, Gross_Thrust (lbf), Ram_Drag (lbf), Fuel_Flow (lb/h), NOx_Rate (lb/h), Electric_Power (kW)
      0.3,     10000.0,                1.000000,           1.000000,     42.0,          7752.0,         162.0,           0.0,      0.0000,        4242.857
      0.3,     10000.0,                1.000000,           1.000000,     46.0,          8490.3,         162.0,           0.0,      0.0000,        4646.939
      0.3,     10000.0,                1.000000,           1.000000,     48.0,          8859.5,         162.0,           0.0,      0.0000,        4848.980
      0.3,     10000.0,                1.000000,           1.000000,     50.0,          9228.6,         162.0,           0.0,      0.0000,        5051.020
      0.3,     20000.0,                0.000000,           1.000000,     21.0,          3749.6,         144.0,        1278.2,     19.1725,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     22.0,          3928.2,         144.0,        1339.0,     20.0854,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     24.0,          4285.3,         144.0,        1460.8,     21.9114,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     26.0,          4642.4,         144.0,        1582.5,     23.7373,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     30.0,          5356.6,         144.0,        1825.9,     27.3892,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     34.0,          6070.9,         144.0,        2069.4,     31.0411,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     38.0,          6785.1,         144.0,        2312.9,     34.6930,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     42.0,          7499.3,         144.0,        2556.3,     38.3449,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     46.0,          8213.5,         144.0,        2799.8,     41.9968,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     48.0,          8570.6,         144.0,        2921.5,     43.8228,          -0.000
      0.3,     20000.0,                0.000000,           1.000000,     50.0,          8927.7,         144.0,        3043.2,     45.6487,          -0.000
      0.3,     20000.0,                0.250000,           1.000000,     21.0,          8135.2,         144.0,        1278.2,     19.1725,        2310.000
      0.3,     20000.0,                0.250000,           1.000000,     22.0,          8522.6,         144.0,        1339.0,     20.0854,        2420.000
      0.3,     20000.0,                0.250000,           1.000000,     24.0,          9297.4,         144.0,        1460.8,     21.9114,        2640.000
      0.3,     20000.0,                0.250000,           1.000000,     26.0,         10072.1,         144.0,        1582.5,     23.7373,        2860.000
      0.3,     20000.0,                0.250000,           1.000000,     30.0,         11621.7,         144.0,        1825.9,     27.3892,        3300.000
      0.3,     20000.0,                0.250000,           1.000000,     34.0,         13171.3,         144.0,        2069.4,     31.0411,        3740.000
      0.3,     20000.0,                0.250000,           1.000000,     38.0,         14720.8,         144.0,        2312.9,     34.6930,        4180.000
      0.3,     20000.0,                0.250000,           1.000000,     42.0,         16270.4,         144.0,        2556.3,     38.3449,        4620.000
      0.3,     20000.0,                0.250000,           1.000000,     46.0,         17819.9,         144.0,        2799.8,     41.9968,        5060.000
      0.3,     20000.0,                0.250000,           1.000000,     48.0,         18594.7,         144.0,        2921.5,     43.8228,        5280.000
      0.3,     20000.0,                0.250000,           1.000000,     50.0,         19369.5,         144.0,        3043.2,     45.6487,        5500.000
      0.3,     20000.0,                0.500000,           1.000000,     21.0,         16906.3,         144.0,        1278.2,     19.1725,        6930.000
      0.3,     20000.0,                0.500000,           1.000000,     22.0,         17711.3,         144.0,        1339.0,     20.0854,        7260.000
      0.3,     20000.0,                0.500000,           1.000000,     24.0,         19321.5,         144.0,        1460.8,     21.9114,        7920.000
      0.3,     20000.0,                0.500000,           1.000000,     26.0,         20931.6,         144.0,        1582.5,     23.7373,        8580.000
      0.3,     20000.0,                0.500000,           1.000000,     30.0,         24151.8,         144.0,        1825.9,     27.3892,        9900.000
      0.3,     20000.0,                0.500000,           1.000000,     34.0,         27372.1,         144.0,        2069.4,     31.0411,       11220.000
      0.3,     20000.0,                0.500000,           1.000000,     38.0,         30592.3,         144.0,        2312.9,     34.6930,       12540.000
      0.3,     20000.0,                0.500000,           1.000000,     42.0,         33812.6,         144.0,        2556.3,     38.3449,       13860.000
      0.3,     20000.0,                0.500000,           1.000000,     46.0,         37032.8,         144.0,        2799.8,     41.9968,       15180.000
      0.3,     20000.0,                0.500000,           1.000000,     48.0,         38642.9,         144.0,        2921.5,     43.8228,       15840.000
      0.3,     20000.0,                0.500000,           1.000000,     50.0,         40253.1,         144.0,        3043.2,     45.6487,       16500.000
      0.3,     20000.0,                0.750000,           1.000000,     21.0,         43219.6,         144.0,        1278.2,     19.1725,       20790.000
      0.3,     20000.0,                0.750000,           1.000000,     22.0,         45277.6,         144.0,        1339.0,     20.0854,       21780.000
      0.3,     20000.0,                0.750000,           1.000000,     24.0,         49393.8,         144.0,        1460.8,     21.9114,       23760.000
      0.3,     20000.0,                0.750000,           1.000000,     26.0,         53509.9,         144.0,        1582.5,     23.7373,       25740.000
      0.3,     20000.0,                0.750000,           1.000000,     30.0,         61742.2,         144.0,        1825.9,     27.3892,       29700.000
      0.3,     20000.0,                0.750000,           1.000000,     34.0,         69974.5,         144.0,        2069.4,     31.0411,       33660.000
      0.3,     20000.0,                0.750000,           1.000000,     38.0,         78206.8,         144.0,        2312.9,     34.6930,       37620.000
      0.3,     20000.0,                0.750000,           1.000000,     42.0,         86439.1,         144.0,        2556.3,     38.3449,       41580.000
      0.3,     20000.0,                0.750000,           1.000000,     46.0,         94671.4,         144.0,        2799.8,     41.9968,       45540.000
      0.3,     20000.0,                0.750000,           1.000000,     48.0,         98787.6,         144.0,        2921.5,     43.8228,       47520.000
